Year,Gender,Ethnicity,Ethnicity-Short,Name,Count
2012,FEMALE,HISPANIC,HISPANIC,Alexandra,41
2012,FEMALE,HISPANIC,HISPANIC,Alexia,12
2012,FEMALE,HISPANIC,HISPANIC,Alice,22
2012,FEMALE,HISPANIC,HISPANIC,Alicia,18
2012,FEMALE,HISPANIC,HISPANIC,Alina,18
2012,FEMALE,HISPANIC,HISPANIC,Alison,32
2012,FEMALE,HISPANIC,HISPANIC,Alisson,16
2012,FEMALE,HISPANIC,HISPANIC,Aliyah,17
2012,FEMALE,HISPANIC,HISPANIC,Allison,86
2012,FEMALE,HISPANIC,HISPANIC,Allyson,18
2012,FEMALE,HISPANIC,HISPANIC,Alondra,17
2012,FEMALE,HISPANIC,HISPANIC,Alyssa,48
2012,FEMALE,HISPANIC,HISPANIC,Amalia,10
2012,FEMALE,HISPANIC,HISPANIC,Amanda,42
2012,FEMALE,HISPANIC,HISPANIC,Amaya,36
2012,FEMALE,HISPANIC,HISPANIC,Amber,25
2012,FEMALE,HISPANIC,HISPANIC,Amberly,11
2012,FEMALE,HISPANIC,HISPANIC,Amelia,42
2012,FEMALE,HISPANIC,HISPANIC,Amelie,11
2012,FEMALE,HISPANIC,HISPANIC,Amy,68
2012,FEMALE,HISPANIC,HISPANIC,Ana,38
2012,FEMALE,HISPANIC,HISPANIC,Anais,10
2012,FEMALE,HISPANIC,HISPANIC,Analia,15
2012,FEMALE,HISPANIC,HISPANIC,Andrea,49
2012,FEMALE,HISPANIC,HISPANIC,Angela,26
2012,FEMALE,HISPANIC,HISPANIC,Angelica,19
2012,FEMALE,HISPANIC,HISPANIC,Angelina,59
2012,FEMALE,HISPANIC,HISPANIC,Angelique,26
2012,FEMALE,HISPANIC,HISPANIC,Angie,20
2012,FEMALE,HISPANIC,HISPANIC,Aniyah,14
2012,FEMALE,HISPANIC,HISPANIC,Anna,10
2012,FEMALE,HISPANIC,HISPANIC,April,15
2012,FEMALE,HISPANIC,HISPANIC,Arely,12
2012,FEMALE,HISPANIC,HISPANIC,Aria,12
2012,FEMALE,HISPANIC,HISPANIC,Ariana,63
2012,FEMALE,HISPANIC,HISPANIC,Arianna,77
2012,FEMALE,HISPANIC,HISPANIC,Ariel,16
2012,FEMALE,HISPANIC,HISPANIC,Arielle,10
2012,FEMALE,HISPANIC,HISPANIC,Ashley,159
2012,FEMALE,HISPANIC,HISPANIC,Athena,17
2012,FEMALE,HISPANIC,HISPANIC,Aubrey,26
2012,FEMALE,HISPANIC,HISPANIC,Aurora,11
2012,FEMALE,HISPANIC,HISPANIC,Ava,76
2012,FEMALE,HISPANIC,HISPANIC,Avery,17
2012,FEMALE,HISPANIC,HISPANIC,Avril,11
2012,FEMALE,HISPANIC,HISPANIC,Aylin,20
2012,FEMALE,HISPANIC,HISPANIC,Bella,46
2012,FEMALE,HISPANIC,HISPANIC,Bianca,22
2012,FEMALE,HISPANIC,HISPANIC,Brenda,12
2012,FEMALE,HISPANIC,HISPANIC,Briana,34
2012,FEMALE,HISPANIC,HISPANIC,Brianna,105
2012,FEMALE,HISPANIC,HISPANIC,Brielle,17
2012,FEMALE,HISPANIC,HISPANIC,Britney,15
2012,FEMALE,HISPANIC,HISPANIC,Brittany,21
2012,FEMALE,HISPANIC,HISPANIC,Bryanna,16
2012,FEMALE,HISPANIC,HISPANIC,Camila,161
2012,FEMALE,HISPANIC,HISPANIC,Camilla,12
2012,FEMALE,HISPANIC,HISPANIC,Carmen,19
2012,FEMALE,HISPANIC,HISPANIC,Carolina,13
2012,FEMALE,HISPANIC,HISPANIC,Caroline,14
2012,FEMALE,HISPANIC,HISPANIC,Catalina,25
2012,FEMALE,HISPANIC,HISPANIC,Catherine,15
2012,FEMALE,HISPANIC,HISPANIC,Charlotte,12
2012,FEMALE,HISPANIC,HISPANIC,Chelsea,45
2012,FEMALE,HISPANIC,HISPANIC,Chloe,57
2012,FEMALE,HISPANIC,HISPANIC,Christina,10
2012,FEMALE,HISPANIC,HISPANIC,Cindy,11
2012,FEMALE,HISPANIC,HISPANIC,Crystal,17
2012,FEMALE,HISPANIC,HISPANIC,Cynthia,12
2012,FEMALE,HISPANIC,HISPANIC,Daisy,25
2012,FEMALE,HISPANIC,HISPANIC,Dana,14
2012,FEMALE,HISPANIC,HISPANIC,Daniela,60
2012,FEMALE,HISPANIC,HISPANIC,Daniella,21
2012,FEMALE,HISPANIC,HISPANIC,Danna,32
2012,FEMALE,HISPANIC,HISPANIC,Dayana,29
2012,FEMALE,HISPANIC,HISPANIC,Delilah,25
2012,FEMALE,HISPANIC,HISPANIC,Denise,10
2012,FEMALE,HISPANIC,HISPANIC,Destiny,40
2012,FEMALE,HISPANIC,HISPANIC,Diana,42
2012,FEMALE,HISPANIC,HISPANIC,Dulce,10
2012,FEMALE,HISPANIC,HISPANIC,Eileen,11
2012,FEMALE,HISPANIC,HISPANIC,Elena,28
2012,FEMALE,HISPANIC,HISPANIC,Eliana,34
2012,FEMALE,HISPANIC,HISPANIC,Elianny,10
2012,FEMALE,HISPANIC,HISPANIC,Elisa,11
2012,FEMALE,HISPANIC,HISPANIC,Elizabeth,69
2012,FEMALE,HISPANIC,HISPANIC,Ella,19
2012,FEMALE,HISPANIC,HISPANIC,Emely,71
2012,FEMALE,HISPANIC,HISPANIC,Emilia,18
2012,FEMALE,HISPANIC,HISPANIC,Emily,186
2012,FEMALE,HISPANIC,HISPANIC,Emma,125
2012,FEMALE,HISPANIC,HISPANIC,Erika,11
2012,FEMALE,HISPANIC,HISPANIC,Esmeralda,24
2012,FEMALE,HISPANIC,HISPANIC,Esther,13
2012,FEMALE,HISPANIC,HISPANIC,Eva,42
2012,FEMALE,HISPANIC,HISPANIC,Evangeline,10
2012,FEMALE,HISPANIC,HISPANIC,Evelyn,47
2012,FEMALE,HISPANIC,HISPANIC,Faith,21
2012,FEMALE,HISPANIC,HISPANIC,Fatima,16
2012,FEMALE,HISPANIC,HISPANIC,Fernanda,10
2012,FEMALE,HISPANIC,HISPANIC,Gabriela,64
2012,FEMALE,HISPANIC,HISPANIC,Gabriella,79
2012,FEMALE,HISPANIC,HISPANIC,Genesis,117
2012,FEMALE,HISPANIC,HISPANIC,Geraldine,11
2012,FEMALE,HISPANIC,HISPANIC,Gia,12
2012,FEMALE,HISPANIC,HISPANIC,Gianna,48
2012,FEMALE,HISPANIC,HISPANIC,Giselle,40
2012,FEMALE,HISPANIC,HISPANIC,Grace,30
2012,FEMALE,HISPANIC,HISPANIC,Guadalupe,34
2012,FEMALE,HISPANIC,HISPANIC,Hailey,95
2012,FEMALE,HISPANIC,HISPANIC,Haley,17
2012,FEMALE,HISPANIC,HISPANIC,Hannah,30
2012,FEMALE,HISPANIC,HISPANIC,Haylee,10
2012,FEMALE,HISPANIC,HISPANIC,Hazel,15
2012,FEMALE,HISPANIC,HISPANIC,Heaven,17
2012,FEMALE,HISPANIC,HISPANIC,Heidi,10
2012,FEMALE,HISPANIC,HISPANIC,Heidy,13
2012,FEMALE,HISPANIC,HISPANIC,Helen,13
2012,FEMALE,HISPANIC,HISPANIC,Isabel,40
2012,FEMALE,HISPANIC,HISPANIC,Isabela,13
2012,FEMALE,HISPANIC,HISPANIC,Isabella,327
2012,FEMALE,HISPANIC,HISPANIC,Itzel,22
2012,FEMALE,HISPANIC,HISPANIC,Ivanna,12
2012,FEMALE,HISPANIC,HISPANIC,Izabella,23
2012,FEMALE,HISPANIC,HISPANIC,Jacqueline,30
2012,FEMALE,HISPANIC,HISPANIC,Jada,13
2012,FEMALE,HISPANIC,HISPANIC,Jade,57
2012,FEMALE,HISPANIC,HISPANIC,Jaelyn,10
2012,FEMALE,HISPANIC,HISPANIC,Jamie,17
2012,FEMALE,HISPANIC,HISPANIC,Jasmin,10
2012,FEMALE,HISPANIC,HISPANIC,Jasmine,30
2012,FEMALE,HISPANIC,HISPANIC,Jayla,24
2012,FEMALE,HISPANIC,HISPANIC,Jaylah,18
2012,FEMALE,HISPANIC,HISPANIC,Jayleen,36
2012,FEMALE,HISPANIC,HISPANIC,Jaylene,24
2012,FEMALE,HISPANIC,HISPANIC,Jaylin,15
2012,FEMALE,HISPANIC,HISPANIC,Jazlyn,22
2012,FEMALE,HISPANIC,HISPANIC,Jazmin,15
2012,FEMALE,HISPANIC,HISPANIC,Jazmine,15
2012,FEMALE,HISPANIC,HISPANIC,Jazzlyn,10
2012,FEMALE,HISPANIC,HISPANIC,Jennifer,60
2012,FEMALE,HISPANIC,HISPANIC,Jessica,27
2012,FEMALE,HISPANIC,HISPANIC,Jimena,13
2012,FEMALE,HISPANIC,HISPANIC,Jocelyn,39
2012,FEMALE,HISPANIC,HISPANIC,Johanna,16
2012,FEMALE,HISPANIC,HISPANIC,Joselyn,23
2012,FEMALE,HISPANIC,HISPANIC,Julia,20
2012,FEMALE,HISPANIC,HISPANIC,Juliana,14
2012,FEMALE,HISPANIC,HISPANIC,Julianna,14
2012,FEMALE,HISPANIC,HISPANIC,Julie,10
2012,FEMALE,HISPANIC,HISPANIC,Juliet,22
2012,FEMALE,HISPANIC,HISPANIC,Juliette,20
2012,FEMALE,HISPANIC,HISPANIC,Julissa,16
2012,FEMALE,HISPANIC,HISPANIC,Kailey,17
2012,FEMALE,HISPANIC,HISPANIC,Kaitlyn,31
2012,FEMALE,HISPANIC,HISPANIC,Kamila,29
2012,FEMALE,HISPANIC,HISPANIC,Karen,28
2012,FEMALE,HISPANIC,HISPANIC,Karina,11
2012,FEMALE,HISPANIC,HISPANIC,Karla,19
2012,FEMALE,HISPANIC,HISPANIC,Kassandra,13
2012,FEMALE,HISPANIC,HISPANIC,Katelyn,21
2012,FEMALE,HISPANIC,HISPANIC,Katherine,37
2012,FEMALE,HISPANIC,HISPANIC,Katie,13
2012,FEMALE,HISPANIC,HISPANIC,Kayla,58
2012,FEMALE,HISPANIC,HISPANIC,Kaylee,92
2012,FEMALE,HISPANIC,HISPANIC,Kaylie,13
2012,FEMALE,HISPANIC,HISPANIC,Kaylin,10
2012,FEMALE,HISPANIC,HISPANIC,Kelly,21
2012,FEMALE,HISPANIC,HISPANIC,Kelsey,11
2012,FEMALE,HISPANIC,HISPANIC,Keyla,14
2012,FEMALE,HISPANIC,HISPANIC,Khloe,50
2012,FEMALE,HISPANIC,HISPANIC,Kiara,25
2012,FEMALE,HISPANIC,HISPANIC,Kimberly,85
2012,FEMALE,HISPANIC,HISPANIC,Kylie,35
2012,FEMALE,HISPANIC,HISPANIC,Laila,30
2012,FEMALE,HISPANIC,HISPANIC,Laura,11
2012,FEMALE,HISPANIC,HISPANIC,Lauren,18
2012,FEMALE,HISPANIC,HISPANIC,Layla,47
2012,FEMALE,HISPANIC,HISPANIC,Leah,103
2012,FEMALE,HISPANIC,HISPANIC,Leila,27
2012,FEMALE,HISPANIC,HISPANIC,Leilani,35
2012,FEMALE,HISPANIC,HISPANIC,Lesley,10
2012,FEMALE,HISPANIC,HISPANIC,Leslie,34
2012,FEMALE,HISPANIC,HISPANIC,Lesly,15
2012,FEMALE,HISPANIC,HISPANIC,Lia,30
2012,FEMALE,HISPANIC,HISPANIC,Liana,10
2012,FEMALE,HISPANIC,HISPANIC,Liliana,21
2012,FEMALE,HISPANIC,HISPANIC,Lily,17
2012,FEMALE,HISPANIC,HISPANIC,Litzy,29
2012,FEMALE,HISPANIC,HISPANIC,Liz,10
2012,FEMALE,HISPANIC,HISPANIC,Lizbeth,25
2012,FEMALE,HISPANIC,HISPANIC,London,37
2012,FEMALE,HISPANIC,HISPANIC,Lucia,13
2012,FEMALE,HISPANIC,HISPANIC,Luna,31
2012,FEMALE,HISPANIC,HISPANIC,Luz,20
2012,FEMALE,HISPANIC,HISPANIC,Mackenzie,11
2012,FEMALE,HISPANIC,HISPANIC,Madeline,14
2012,FEMALE,HISPANIC,HISPANIC,Madelyn,11
2012,FEMALE,HISPANIC,HISPANIC,Madison,140
2012,FEMALE,HISPANIC,HISPANIC,Makayla,21
2012,FEMALE,HISPANIC,HISPANIC,Maria,55
2012,FEMALE,HISPANIC,HISPANIC,Mariah,25
2012,FEMALE,HISPANIC,HISPANIC,Mariana,11
2012,FEMALE,HISPANIC,HISPANIC,Marilyn,11
2012,FEMALE,HISPANIC,HISPANIC,Maya,39
2012,FEMALE,HISPANIC,HISPANIC,Mckenzie,13
2012,FEMALE,HISPANIC,HISPANIC,Megan,10
2012,FEMALE,HISPANIC,HISPANIC,Melanie,107
2012,FEMALE,HISPANIC,HISPANIC,Melany,30
2012,FEMALE,HISPANIC,HISPANIC,Melina,12
2012,FEMALE,HISPANIC,HISPANIC,Melissa,51
2012,FEMALE,HISPANIC,HISPANIC,Melody,30
2012,FEMALE,HISPANIC,HISPANIC,Mia,207
2012,FEMALE,HISPANIC,HISPANIC,Miah,11
2012,FEMALE,HISPANIC,HISPANIC,Michelle,42
2012,FEMALE,HISPANIC,HISPANIC,Mikaela,14
2012,FEMALE,HISPANIC,HISPANIC,Mikayla,13
2012,FEMALE,HISPANIC,HISPANIC,Mila,26
2012,FEMALE,HISPANIC,HISPANIC,Milagros,10
2012,FEMALE,HISPANIC,HISPANIC,Miley,17
2012,FEMALE,HISPANIC,HISPANIC,Miranda,16
2012,FEMALE,HISPANIC,HISPANIC,Miriam,10
2012,FEMALE,HISPANIC,HISPANIC,Mya,33
2012,FEMALE,HISPANIC,HISPANIC,Naomi,35
2012,FEMALE,HISPANIC,HISPANIC,Natalia,36
2012,FEMALE,HISPANIC,HISPANIC,Natalie,39
2012,FEMALE,HISPANIC,HISPANIC,Nataly,15
2012,FEMALE,HISPANIC,HISPANIC,Natasha,24
2012,FEMALE,HISPANIC,HISPANIC,Nathalia,10
2012,FEMALE,HISPANIC,HISPANIC,Nathalie,19
2012,FEMALE,HISPANIC,HISPANIC,Nathaly,16
2012,FEMALE,HISPANIC,HISPANIC,Nayeli,22
2012,FEMALE,HISPANIC,HISPANIC,Nevaeh,21
2012,FEMALE,HISPANIC,HISPANIC,Nicole,58
2012,FEMALE,HISPANIC,HISPANIC,Noemi,13
2012,FEMALE,HISPANIC,HISPANIC,Nylah,16
2012,FEMALE,HISPANIC,HISPANIC,Olivia,77
2012,FEMALE,HISPANIC,HISPANIC,Paola,13
2012,FEMALE,HISPANIC,HISPANIC,Paris,16
2012,FEMALE,HISPANIC,HISPANIC,Paula,10
2012,FEMALE,HISPANIC,HISPANIC,Penelope,17
2012,FEMALE,HISPANIC,HISPANIC,Perla,22
2012,FEMALE,HISPANIC,HISPANIC,Peyton,16
2012,FEMALE,HISPANIC,HISPANIC,Rachel,22
2012,FEMALE,HISPANIC,HISPANIC,Rebecca,18
2012,FEMALE,HISPANIC,HISPANIC,Rihanna,13
2012,FEMALE,HISPANIC,HISPANIC,Rosa,13
2012,FEMALE,HISPANIC,HISPANIC,Roselyn,15
2012,FEMALE,HISPANIC,HISPANIC,Ruby,17
2012,FEMALE,HISPANIC,HISPANIC,Ruth,13
2012,FEMALE,HISPANIC,HISPANIC,Sabrina,12
2012,FEMALE,HISPANIC,HISPANIC,Salome,10
2012,FEMALE,HISPANIC,HISPANIC,Samantha,109
2012,FEMALE,HISPANIC,HISPANIC,Sandra,10
2012,FEMALE,HISPANIC,HISPANIC,Sara,21
2012,FEMALE,HISPANIC,HISPANIC,Sarah,43
2012,FEMALE,HISPANIC,HISPANIC,Sarai,19
2012,FEMALE,HISPANIC,HISPANIC,Savanna,11
2012,FEMALE,HISPANIC,HISPANIC,Savannah,41
2012,FEMALE,HISPANIC,HISPANIC,Scarlet,20
2012,FEMALE,HISPANIC,HISPANIC,Scarlett,64
2012,FEMALE,HISPANIC,HISPANIC,Selena,15
2012,FEMALE,HISPANIC,HISPANIC,Serenity,54
2012,FEMALE,HISPANIC,HISPANIC,Sherlyn,32
2012,FEMALE,HISPANIC,HISPANIC,Sienna,16
2012,FEMALE,HISPANIC,HISPANIC,Skyla,16
2012,FEMALE,HISPANIC,HISPANIC,Skylar,16
2012,FEMALE,HISPANIC,HISPANIC,Sofia,165
2012,FEMALE,HISPANIC,HISPANIC,Sophia,236
2012,FEMALE,HISPANIC,HISPANIC,Sophie,16
2012,FEMALE,HISPANIC,HISPANIC,Stacey,11
2012,FEMALE,HISPANIC,HISPANIC,Stacy,13
2012,FEMALE,HISPANIC,HISPANIC,Stella,10
2012,FEMALE,HISPANIC,HISPANIC,Stephanie,48
2012,FEMALE,HISPANIC,HISPANIC,Summer,13
2012,FEMALE,HISPANIC,HISPANIC,Tatiana,14
2012,FEMALE,HISPANIC,HISPANIC,Tiffany,22
2012,FEMALE,HISPANIC,HISPANIC,Valentina,68
2012,FEMALE,HISPANIC,HISPANIC,Valeria,37
2012,FEMALE,HISPANIC,HISPANIC,Valerie,53
2012,FEMALE,HISPANIC,HISPANIC,Vanessa,44
2012,FEMALE,HISPANIC,HISPANIC,Veronica,15
2012,FEMALE,HISPANIC,HISPANIC,Victoria,91
2012,FEMALE,HISPANIC,HISPANIC,Violet,17
2012,FEMALE,HISPANIC,HISPANIC,Viviana,12
2012,FEMALE,HISPANIC,HISPANIC,Wendy,11
2012,FEMALE,HISPANIC,HISPANIC,Ximena,15
2012,FEMALE,HISPANIC,HISPANIC,Yamileth,12
2012,FEMALE,HISPANIC,HISPANIC,Yaretzi,48
2012,FEMALE,HISPANIC,HISPANIC,Yesenia,11
2012,FEMALE,HISPANIC,HISPANIC,Zoe,67
2012,FEMALE,HISPANIC,HISPANIC,Zoey,31
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Abigail,113
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ada,14
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Addison,32
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Adelaide,19
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Adele,15
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Adina,20
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Adriana,43
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Adrianna,23
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ahuva,15
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alana,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alessandra,15
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alessia,16
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alexa,56
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alexandra,110
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alexandria,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alexis,23
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alice,54
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alina,16
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alisa,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Aliza,20
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Allison,16
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alma,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alyssa,22
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Amalia,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Amanda,17
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Amelia,86
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Amelie,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Amina,16
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Amira,13
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Amy,13
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Anastasia,19
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Angelina,48
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Anna,90
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Annabel,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Annabelle,14
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Anne,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Antonia,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Aria,17
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ariana,29
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Arianna,29
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ariel,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ariella,28
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Arielle,16
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ashley,29
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Athena,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Aubrey,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Audrey,38
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ava,165
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Avery,76
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Avigail,13
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Aviva,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Aya,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ayla,18
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Baila,45
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Batsheva,57
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Beatrice,29
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Bella,22
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Bianca,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Blima,37
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Blimy,21
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Bracha,33
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Breindy,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Brianna,24
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Brooke,26
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Bruchy,21
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Caitlin,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Carolina,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Caroline,48
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Cassandra,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Catherine,33
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Cecilia,28
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Celia,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chana,155
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chanie,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chany,44
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Charlotte,126
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chava,38
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chavy,14
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chaya,174
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chelsea,14
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chloe,96
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Christina,15
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Claire,45
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Clara,42
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Colette,17
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Cora,17
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Dahlia,15
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Daisy,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Dalia,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Daniela,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Daniella,34
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Danielle,13
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Daphne,16
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Devora,16
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Devorah,37
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Diana,20
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Dina,44
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Dylan,23
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eden,26
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eleanor,45
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elena,20
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eliana,43
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elise,14
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elisheva,17
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eliza,18
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elizabeth,116
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ella,148
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elle,20
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elliana,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ellie,23
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eloise,31
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elsa,14
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Emerson,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Emilia,44
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Emily,137
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Emma,228
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Esme,16
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Estelle,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ester,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Esther,192
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Esty,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Etty,19
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eva,64
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Evangeline,15
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eve,13
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Evelyn,52
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Faiga,29
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Faigy,70
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Faith,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Fatima,12
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Fiona,29
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Frady,11
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Fraidy,18
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Frances,13
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Francesca,33
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Frimet,13
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Gabriela,10
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Gabriella,86
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Gabrielle,17
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Gemma,22
2012,FEMALE,WHITE NON HISPANIC,WHITE (NH),Genevieve,18
